Toro Company The,TTC,NYSE,Consumer Discretionary,Tools - Handheld,12286.6,10,31.88,32.33,29.48,2.9,3.55,3.89,0.22413793103448273,0.09577464788732404,1.4424153846153847,3.078058823529409,3.12
"TakeTwo Interactive Software, Inc.",TTWO,NSDQ,Consumer Discretionary,Toys - Games - Hobbies,18683.71,3,27.65,35.46,23.44,6.21,4.52,6.84,-0.27214170692431566,0.513274336283186,-1.3029976331360946,0.45667586206896543,3.22
Grupo Televisa S.A.,TV,NYSE,Consumer Discretionary,Broadcast Radio and Television,7124.72,12,17.45,33.82,26.54,-0.08,0.38,0.48,-5.75,0.26315789473684204,-0.05881739130434783,1.00852,0.6
"Under Armour, Inc.",UAA,NYSE,Consumer Discretionary,Textile - Apparel,11702.27,12,32.04,46.13,39.77,-0.45,0.54,0.63,-2.1999999999999997,0.1666666666666666,-0.20968181818181822,2.386200000000001,1.75
Marriot Vacations Worldwide Corporation,VAC,NYSE,Consumer Discretionary,Hotels and Motels,6230.08,12,,36.27,16.11,-0.35,4.02,9.06,-12.485714285714284,1.2537313432835824,-0.029049199084668197,0.12849642857142854,
V.F. Corporation,VFC,NYSE,Consumer Discretionary,Textile - Apparel,31286.48,3,37.26,24.36,20.75,1.33,3.27,3.84,1.4586466165413532,0.17431192660550454,0.1670041237113402,1.1903947368421055,1.03
ViacomCBS Inc.,VIAC,NSDQ,Consumer Discretionary,Film and Television Production and Distribution,24903.99,12,8.68,9.71,9.61,4.3,3.97,4.01,-0.07674418604651155,0.01007556675062962,-1.2652424242424256,9.537925000000095,0.69
Vista Outdoor Inc.,VSTO,NYSE,Consumer Discretionary,Leisure and Recreation Products,2440.2,3,8.7,7.0,9.02,3.31,6.08,4.72,0.8368580060422961,-0.22368421052631585,0.08364620938628159,-0.4032470588235293,
Wyndham Hotels & Resorts Inc.,WH,NYSE,Consumer Discretionary,Hotels and Motels,6604.6,12,40.59,27.59,21.33,0.99,2.56,3.31,1.5858585858585859,0.29296875,0.1739751592356688,0.7280639999999999,
Whirlpool Corporation,WHR,NYSE,Consumer Discretionary,Household Appliances,14601.14,12,8.5,8.88,9.74,17.92,26.24,23.91,0.4642857142857141,-0.08879573170731701,0.19126153846153857,-1.0968995708154514,1.09
Warner Music Group Corp.,WMG,NSDQ,Consumer Discretionary,Film and Television Production and Distribution,18008.54,9,55.57,47.18,32.54,-0.92,0.74,1.08,-1.8043478260869565,0.4594594594594596,-0.26147951807228914,0.7082235294117645,
"WideOpenWest, Inc.",WOW,NYSE,Consumer Discretionary,Cable Television,1763.85,12,,39.71,46.82,0.29,0.51,0.43,0.7586206896551726,-0.15686274509803924,0.5234499999999999,-2.9847749999999995,
WillScot Mobile Mini Holdings Corp.,WSC,NSDQ,Consumer Discretionary,Furniture,6258.47,12,38.43,39.34,24.63,0.38,0.7,1.12,0.8421052631578946,0.6000000000000002,0.46716250000000015,0.41049999999999986,1.51
"WW International, Inc.",WW,NSDQ,Consumer Discretionary,Leisure and Recreation Services,1608.47,12,16.93,13.74,10.89,1.7,1.67,2.11,-0.01764705882352943,0.26347305389221554,-7.7859999999999925,0.41332500000000005,0.92
"World Wrestling Entertainment, Inc.",WWE,NYSE,Consumer Discretionary,Film and Television Production and Distribution,3796.93,12,28.79,29.73,22.2,1.57,1.67,2.24,0.06369426751592348,0.34131736526946127,4.667610000000006,0.6504210526315786,
"Wolverine World Wide, Inc.",WWW,NYSE,Consumer Discretionary,Shoes and Retail Apparel ,3044.4,12,22.72,16.03,13.41,0.88,2.31,2.76,1.6250000000000002,0.19480519480519468,0.09864615384615384,0.6883800000000004,
"YETI Holdings, Inc.",YETI,NYSE,Consumer Discretionary,Leisure and Recreation Products,8937.87,12,42.4,41.24,34.95,1.76,2.48,2.92,0.40909090909090906,0.17741935483870966,1.008088888888889,1.9699090909090915,2.38
Zynga Inc.,ZNGA,NSDQ,Consumer Discretionary,Gaming,8862.53,12,58.14,22.79,19.61,0.38,0.36,0.41,-0.05263157894736847,0.13888888888888887,-4.330099999999996,1.41192,
