Philip Morris International Inc.,PM,NYSE,Consumer Staples,Tobacco,159578.59,12,17.59,16.81,15.39,5.14,6.09,6.65,0.18482490272373545,0.09195402298850583,0.9095094736842102,1.6736624999999985,1.91
"Post Holdings, Inc.",POST,NYSE,Consumer Staples,Food - Miscellaneous,7308.5,9,45.52,40.86,26.06,2.89,2.81,4.4,-0.027681660899654004,0.5658362989323844,-14.760674999999987,0.46055723270440246,
Pilgrims Pride Corporation,PPC,NSDQ,Consumer Staples,Food - Meat Products,6691.33,12,14.01,12.54,11.66,1.09,2.19,2.36,1.0091743119266052,0.07762557077625568,0.12426000000000002,1.502082352941177,0.4
"PURPLE INNOVATION, INC.",PRPL,NSDQ,Consumer Staples,Consumer Products - Staples,1735.31,12,46.38,32.82,21.51,0.57,0.79,1.21,0.38596491228070196,0.531645569620253,0.8503363636363632,0.4045928571428573,2.03
"Sanderson Farms, Inc.",SAFM,NSDQ,Consumer Staples,Food - Meat Products,4391.83,10,26.68,12.79,15.92,-0.82,15.38,12.35,-19.75609756097561,-0.1970091027308193,-0.00647395061728395,-0.8080844884488446,0.36
"The Boston Beer Company, Inc.",SAM,NYSE,Consumer Staples,Beverages - Alcohol,7696.26,12,34.89,33.16,26.74,14.95,18.9,23.43,0.26421404682274247,0.23968253968253975,1.2550430379746835,1.11564238410596,
Service Corporation International,SCI,NYSE,Consumer Staples,Funeral Services,10951.25,12,15.71,19.47,24.17,2.7,3.36,2.7,0.24444444444444433,-0.19642857142857134,0.7965000000000003,-1.2304727272727278,1.12
The J. M. Smucker Company,SJM,NYSE,Consumer Staples,Food - Miscellaneous,14474.72,4,14.68,14.99,14.46,8.91,8.91,9.24,0.0,0.03703703703703704,inf,3.9042,12.6
The Simply Good Foods Company,SMPL,NSDQ,Consumer Staples,Food - Confectionery,3458.62,8,30.86,29.2,26.14,0.87,1.24,1.38,0.42528735632183906,0.11290322580645154,0.6865945945945947,2.3152571428571442,
"SunOpta, Inc.",STKL,NSDQ,Consumer Staples,Food - Miscellaneous,1072.29,12,,250.0,90.91,-0.02,0.04,0.11,-3.0,1.7500000000000002,-0.8333333333333334,0.5194857142857142,
Constellation Brands Inc,STZ,NYSE,Consumer Staples,Beverages - Alcohol,41116.08,2,21.41,21.32,18.32,9.7,10.04,11.69,0.035051546391752564,0.16434262948207176,6.082470588235297,1.114744242424242,3.52
Sysco Corporation,SYY,NYSE,Consumer Staples,Food - Miscellaneous,40583.79,6,55.09,22.94,19.21,1.31,3.46,4.13,1.6412213740458015,0.1936416184971098,0.1397739534883721,0.9920388059701494,2.55
Molson Coors Beverage Company,TAP,NYSE,Consumer Staples,Beverages - Alcohol,10930.28,12,13.96,12.81,11.91,4.26,3.93,4.23,-0.07746478873239428,0.07633587786259549,-1.6536545454545473,1.5602099999999985,2.16
"TreeHouse Foods, Inc.",THS,NYSE,Consumer Staples,Food - Miscellaneous,2167.75,12,16.2,17.34,14.89,2.72,2.24,2.61,-0.1764705882352941,0.16517857142857126,-0.9826000000000001,0.9014486486486497,3.13
"Tyson Foods, Inc.",TSN,NYSE,Consumer Staples,Food - Meat Products,29591.04,9,10.41,10.9,12.1,4.96,7.44,6.71,0.5000000000000001,-0.09811827956989252,0.21799999999999994,-1.233205479452054,1.46
Tupperware Brands Corporation,TUP,NYSE,Consumer Staples,Consumer Products - Staples,1227.33,12,7.91,7.52,6.29,2.71,3.27,3.91,0.20664206642066424,0.1957186544342508,0.36391428571428563,0.32137968749999996,
"Hostess Brands, Inc.",TWNK,NSDQ,Consumer Staples,Food - Confectionery,2115.15,12,19.41,19.04,17.42,0.75,0.85,0.93,0.1333333333333333,0.09411764705882361,1.4280000000000002,1.8508749999999987,
Unilever PLC,UL,NYSE,Consumer Staples,Soap and Cleaning Materials,150392.73,12,,19.48,18.27,2.9,2.94,3.13,0.013793103448275874,0.06462585034013604,14.122999999999989,2.8270421052631582,5.17
"United Natural Foods, Inc.",UNFI,NYSE,Consumer Staples,Food - Miscellaneous,1932.8,7,9.12,10.43,12.49,3.49,3.29,2.74,-0.0573065902578797,-0.1671732522796352,-1.8200349999999985,-0.7471290909090912,
US Foods Holding Corp.,USFD,NYSE,Consumer Staples,Food - Miscellaneous,7431.85,12,37.11,20.08,12.63,0.21,1.66,2.64,6.904761904761905,0.5903614457831327,0.029081379310344824,0.21393673469387753,
"Utz Brands, Inc.",UTZ,NYSE,Consumer Staples,Food - Miscellaneous,2545.69,12,,29.76,26.57,0.38,0.63,0.7,0.6578947368421053,0.11111111111111104,0.452352,2.3913000000000015,
Vector Group Ltd.,VGR,NYSE,Consumer Staples,Tobacco,2225.03,12,10.46,9.62,11.54,0.55,1.5,1.25,1.727272727272727,-0.16666666666666666,0.05569473684210526,-0.6924,
WD40 Company,WDFC,NSDQ,Consumer Staples,Consumer Products - Staples,3309.74,8,40.92,42.14,40.65,4.11,5.73,5.94,0.39416058394160586,0.036649214659685854,1.0691074074074074,11.09164285714286,
