Date,MAN_PMI,MAN_NEWORDERS,MAN_EMPL,MAN_PROD,MAN_DELIV,MAN_INVENT,MAN_CUSTINV,MAN_PRICES,MAN_BACKLOG,MAN_EXPORTS,MAN_IMPORTS,NONMAN_NMI,NONMAN_BUSACT,NONMAN_NEWORD,NONMAN_EMPL,NONMAN_DELIV,NONMAN_INVENT,NONMAN_INVSENT,NONMAN_BACKLOG,NONMAN_PRICES,NONMAN_IMPORTS,NONMAN_EXPORTS
1948-01-01,51.7,53.3,54.8,59.1,36.3,45.3,,72.2,,,,,,,,,,,,,,
1948-02-01,50.2,51.1,55.8,55.2,37.1,43.9,,62.7,,,,,,,,,,,,,,
1948-03-01,43.3,43.9,44.0,47.8,32.7,44.5,,69.3,,,,,,,,,,,,,,
1948-04-01,45.4,44.5,43.9,49.5,41.6,46.1,,75.8,,,,,,,,,,,,,,
1948-05-01,49.5,51.2,51.8,52.1,40.4,47.0,,70.8,,,,,,,,,,,,,,
1948-06-01,53.0,58.1,50.8,56.8,38.4,54.7,,78.5,,,,,,,,,,,,,,
1948-07-01,48.4,50.4,49.1,51.4,36.8,51.1,,77.3,,,,,,,,,,,,,,
1948-08-01,45.1,46.0,46.1,51.0,31.2,46.6,,77.0,,,,,,,,,,,,,,
1948-09-01,42.1,40.6,46.1,47.9,28.3,45.2,,66.0,,,,,,,,,,,,,,
1948-10-01,47.2,52.1,47.5,52.7,28.7,45.4,,56.6,,,,,,,,,,,,,,
1948-11-01,42.4,43.2,44.0,48.9,28.0,42.6,,51.0,,,,,,,,,,,,,,
1948-12-01,35.0,34.5,39.0,42.1,17.7,37.0,,47.5,,,,,,,,,,,,,,
1949-01-01,32.9,31.4,34.1,42.0,16.6,36.6,,39.6,,,,,,,,,,,,,,
1949-02-01,31.3,34.2,28.3,39.6,13.1,34.9,,31.3,,,,,,,,,,,,,,
1949-03-01,34.5,42.1,31.1,41.9,12.4,33.3,,31.8,,,,,,,,,,,,,,
1949-04-01,35.5,42.3,31.6,44.1,16.2,27.9,,13.8,,,,,,,,,,,,,,
1949-05-01,32.6,41.1,29.0,38.2,15.5,25.5,,20.1,,,,,,,,,,,,,,
1949-06-01,31.6,39.8,27.2,38.4,15.0,24.1,,10.6,,,,,,,,,,,,,,
1949-07-01,39.0,49.1,34.8,47.0,22.4,21.5,,28.8,,,,,,,,,,,,,,
1949-08-01,47.0,55.7,40.0,58.5,33.0,26.8,,42.7,,,,,,,,,,,,,,
1949-09-01,52.3,58.0,51.4,60.3,39.9,35.8,,47.5,,,,,,,,,,,,,,
1949-10-01,51.0,58.9,43.7,54.5,46.1,40.6,,42.1,,,,,,,,,,,,,,
1949-11-01,51.0,58.7,42.9,55.7,51.5,31.3,,51.1,,,,,,,,,,,,,,
1949-12-01,57.3,53.1,52.6,63.3,52.2,41.7,,49.9,,,,,,,,,,,,,,
1950-01-01,59.1,62.3,57.7,64.3,56.3,43.6,,62.4,,,,,,,,,,,,,,
1950-02-01,60.5,62.5,51.1,66.7,68.0,46.4,,70.9,,,,,,,,,,,,,,
1950-03-01,62.1,61.8,56.9,65.8,72.0,48.8,,77.0,,,,,,,,,,,,,,
1950-04-01,68.1,71.0,63.4,74.8,68.8,50.6,,80.2,,,,,,,,,,,,,,
1950-05-01,74.7,76.6,69.8,78.1,82.9,58.2,,98.2,,,,,,,,,,,,,,
1950-06-01,76.6,82.6,71.9,79.1,76.5,62.1,,100.0,,,,,,,,,,,,,,
1950-07-01,77.5,80.3,72.5,77.1,89.4,62.7,,90.7,,,,,,,,,,,,,,
1950-08-01,75.8,77.1,72.3,78.7,81.7,62.3,,84.8,,,,,,,,,,,,,,
1950-09-01,68.1,66.4,72.2,68.6,73.7,55.2,,84.4,,,,,,,,,,,,,,
1950-10-01,59.2,49.0,65.6,62.9,70.3,50.6,,84.8,,,,,,,,,,,,,,
1950-11-01,63.1,57.2,66.7,63.6,79.1,48.3,,85.1,,,,,,,,,,,,,,
1950-12-01,67.1,67.7,65.1,62.5,87.5,49.7,,91.1,,,,,,,,,,,,,,
1951-01-01,67.8,67.9,67.8,63.0,88.7,48.0,,85.1,,,,,,,,,,,,,,
1951-02-01,69.3,70.0,73.7,61.4,93.3,42.1,,86.5,,,,,,,,,,,,,,
1951-03-01,65.5,61.0,72.0,61.2,85.1,47.4,,76.6,,,,,,,,,,,,,,
1951-04-01,53.5,42.3,61.9,53.5,65.7,51.8,,68.5,,,,,,,,,,,,,,
1951-05-01,50.7,45.2,58.8,54.2,45.0,51.2,,63.6,,,,,,,,,,,,,,
1951-06-01,45.5,39.1,56.4,48.6,36.7,48.4,,52.1,,,,,,,,,,,,,,
1951-07-01,42.1,38.2,53.2,41.6,32.2,47.8,,46.4,,,,,,,,,,,,,,
1951-08-01,43.6,38.5,51.7,48.4,32.0,46.7,,43.2,,,,,,,,,,,,,,
1951-09-01,48.1,48.2,48.6,50.2,46.4,43.8,,45.7,,,,,,,,,,,,,,
1951-10-01,49.6,51.7,51.1,50.3,47.2,42.0,,54.4,,,,,,,,,,,,,,
1951-11-01,47.2,49.3,50.2,50.9,34.9,44.5,,55.6,,,,,,,,,,,,,,
1951-12-01,46.5,45.3,51.8,52.8,33.6,42.6,,56.6,,,,,,,,,,,,,,
1952-01-01,44.7,46.8,46.9,49.5,31.3,42.5,,51.8,,,,,,,,,,,,,,
1952-02-01,41.8,42.3,44.8,49.9,24.9,39.3,,52.7,,,,,,,,,,,,,,
1952-03-01,40.0,43.7,41.8,48.7,18.8,35.6,,44.7,,,,,,,,,,,,,,
1952-04-01,36.7,35.8,43.3,43.5,19.4,35.4,,42.6,,,,,,,,,,,,,,
1952-05-01,39.5,43.9,42.7,45.7,22.4,30.3,,38.8,,,,,,,,,,,,,,
1952-06-01,43.3,46.3,43.5,49.5,33.0,33.8,,40.4,,,,,,,,,,,,,,
1952-07-01,48.3,69.4,39.5,37.2,47.4,31.6,,60.1,,,,,,,,,,,,,,
1952-08-01,60.4,58.5,63.1,84.0,41.2,30.5,,54.7,,,,,,,,,,,,,,
1952-09-01,56.1,60.3,56.2,66.0,42.7,38.6,,57.9,,,,,,,,,,,,,,
1952-10-01,56.2,59.9,57.8,65.3,43.3,38.2,,54.1,,,,,,,,,,,,,,
1952-11-01,56.8,58.8,60.9,65.0,45.0,39.9,,49.7,,,,,,,,,,,,,,
1952-12-01,55.8,60.4,55.6,64.3,43.5,40.0,,48.2,,,,,,,,,,,,,,
1953-01-01,59.4,64.6,61.5,69.8,41.5,40.9,,45.1,,,,,,,,,,,,,,
1953-02-01,55.4,56.0,61.7,62.4,41.8,44.3,,54.5,,,,,,,,,,,,,,
1953-03-01,50.5,47.2,59.4,54.0,41.8,46.4,,73.3,,,,,,,,,,,,,,
1953-04-01,51.1,52.0,55.0,57.3,38.6,43.8,,69.3,,,,,,,,,,,,,,
1953-05-01,48.9,49.3,52.3,57.1,35.1,41.2,,72.3,,,,,,,,,,,,,,
1953-06-01,48.5,48.3,53.8,55.2,33.3,44.6,,69.7,,,,,,,,,,,,,,
1953-07-01,46.3,44.2,54.4,53.1,28.5,45.6,,62.0,,,,,,,,,,,,,,
1953-08-01,43.5,42.1,48.1,50.7,26.5,46.2,,55.8,,,,,,,,,,,,,,
1953-09-01,40.2,39.9,43.8,46.8,23.2,43.3,,43.8,,,,,,,,,,,,,,
1953-10-01,37.4,38.0,37.9,44.6,20.7,41.3,,45.1,,,,,,,,,,,,,,
1953-11-01,36.9,40.9,35.8,43.4,20.2,35.5,,47.0,,,,,,,,,,,,,,
1953-12-01,35.6,37.5,36.6,41.3,21.8,34.2,,47.7,,,,,,,,,,,,,,
1954-01-01,37.4,42.9,31.5,45.0,23.6,34.2,,40.5,,,,,,,,,,,,,,
1954-02-01,40.7,50.3,34.8,46.0,26.9,30.9,,41.6,,,,,,,,,,,,,,
1954-03-01,44.7,54.7,40.2,51.5,28.0,31.6,,46.6,,,,,,,,,,,,,,
1954-04-01,47.7,58.4,42.4,55.4,30.3,33.2,,49.7,,,,,,,,,,,,,,
1954-05-01,50.1,60.2,44.5,56.3,34.3,39.1,,45.6,,,,,,,,,,,,,,
1954-06-01,52.1,64.6,45.2,59.4,35.8,34.4,,52.5,,,,,,,,,,,,,,
1954-07-01,51.7,63.8,44.4,57.4,38.1,35.7,,53.8,,,,,,,,,,,,,,
1954-08-01,54.4,56.6,37.7,56.2,36.4,37.7,,41.7,,,,,,,,,,,,,,
1954-09-01,53.5,62.2,49.7,57.0,43.6,40.8,,53.0,,,,,,,,,,,,,,
1954-10-01,58.2,66.7,55.8,62.4,49.5,40.5,,57.6,,,,,,,,,,,,,,
1954-11-01,58.8,66.0,55.1,63.0,51.9,44.7,,57.8,,,,,,,,,,,,,,
1954-12-01,63.8,73.6,55.8,70.5,54.5,47.1,,59.1,,,,,,,,,,,,,,
1955-01-01,63.0,66.8,59.0,69.1,60.6,48.0,,66.7,,,,,,,,,,,,,,
1955-02-01,67.8,73.9,63.4,70.9,67.2,51.3,,82.0,,,,,,,,,,,,,,
1955-03-01,67.5,71.5,63.0,71.0,68.5,54.4,,69.8,,,,,,,,,,,,,,
1955-04-01,68.7,70.9,63.9,73.8,71.9,54.2,,75.2,,,,,,,,,,,,,,
1955-05-01,69.5,72.9,66.2,73.5,68.7,56.6,,81.0,,,,,,,,,,,,,,
1955-06-01,63.3,60.9,61.2,65.5,65.7,65.2,,75.9,,,,,,,,,,,,,,
1955-07-01,66.2,67.1,60.9,72.1,67.0,58.4,,80.4,,,,,,,,,,,,,,
1955-08-01,64.8,70.4,59.2,67.1,64.3,54.2,,79.5,,,,,,,,,,,,,,
1955-09-01,62.4,63.7,59.7,64.3,66.3,53.5,,82.2,,,,,,,,,,,,,,
1955-10-01,63.7,66.3,60.9,65.1,66.5,53.5,,80.5,,,,,,,,,,,,,,
1955-11-01,62.0,61.5,61.3,63.9,64.9,55.5,,77.3,,,,,,,,,,,,,,
1955-12-01,65.6,66.6,63.9,72.4,61.4,55.4,,80.0,,,,,,,,,,,,,,
1956-01-01,60.2,61.8,62.3,64.0,53.5,52.2,,82.7,,,,,,,,,,,,,,
1956-02-01,58.2,56.2,61.0,63.5,51.3,56.1,,83.5,,,,,,,,,,,,,,
1956-03-01,57.2,57.3,56.9,61.0,51.0,57.2,,87.7,,,,,,,,,,,,,,
1956-04-01,55.9,55.9,54.8,58.9,51.0,57.5,,87.5,,,,,,,,,,,,,,
1956-05-01,51.2,53.0,51.4,52.8,38.6,60.3,,81.7,,,,,,,,,,,,,,
1956-06-01,47.7,48.9,43.9,49.2,41.0,58.4,,65.7,,,,,,,,,,,,,,
1956-07-01,44.2,44.4,40.8,38.0,53.9,51.5,,74.7,,,,,,,,,,,,,,
1956-08-01,51.5,54.3,50.3,51.5,46.8,52.1,,76.3,,,,,,,,,,,,,,
1956-09-01,55.5,60.5,52.9,60.2,42.8,53.1,,79.5,,,,,,,,,,,,,,
1956-10-01,52.7,55.6,52.2,56.7,40.1,53.6,,78.1,,,,,,,,,,,,,,
1956-11-01,55.0,57.0,56.0,62.3,44.6,44.6,,80.1,,,,,,,,,,,,,,
1956-12-01,52.7,52.8,55.4,57.7,39.5,54.3,,78.9,,,,,,,,,,,,,,
1957-01-01,53.6,57.6,56.6,56.6,36.3,53.9,,87.1,,,,,,,,,,,,,,
1957-02-01,51.0,52.5,53.8,57.9,31.2,53.1,,76.9,,,,,,,,,,,,,,
1957-03-01,47.5,51.1,52.5,52.1,26.3,46.6,,65.3,,,,,,,,,,,,,,
1957-04-01,43.1,49.2,40.3,47.9,28.9,39.9,,59.2,,,,,,,,,,,,,,
1957-05-01,43.4,46.1,41.9,49.9,30.0,41.8,,57.4,,,,,,,,,,,,,,
1957-06-01,45.9,49.8,45.1,53.6,30.0,40.7,,62.9,,,,,,,,,,,,,,
1957-07-01,45.7,47.6,45.5,49.2,36.8,45.3,,78.7,,,,,,,,,,,,,,
1957-08-01,45.3,48.8,43.1,51.3,30.8,46.0,,65.7,,,,,,,,,,,,,,
1957-09-01,45.8,53.8,42.1,50.6,28.8,42.6,,63.0,,,,,,,,,,,,,,
1957-10-01,41.1,46.4,36.6,42.9,32.6,42.7,,60.5,,,,,,,,,,,,,,
1957-11-01,40.4,47.2,34.8,44.4,27.8,39.7,,54.8,,,,,,,,,,,,,,
1957-12-01,36.8,42.8,30.4,40.0,27.3,38.0,,55.5,,,,,,,,,,,,,,
1958-01-01,33.4,35.2,29.7,34.9,30.3,35.8,,50.8,,,,,,,,,,,,,,
1958-02-01,37.2,47.3,27.9,37.8,31.0,33.1,,46.5,,,,,,,,,,,,,,
1958-03-01,39.8,45.3,33.4,45.1,34.0,31.3,,47.6,,,,,,,,,,,,,,
1958-04-01,39.1,47.2,31.5,41.0,35.5,30.8,,42.5,,,,,,,,,,,,,,
1958-05-01,46.6,56.7,39.7,52.6,38.5,27.7,,45.8,,,,,,,,,,,,,,
1958-06-01,51.4,60.8,46.7,58.9,39.2,32.2,,49.6,,,,,,,,,,,,,,
1958-07-01,54.7,66.5,47.6,61.2,43.0,34.6,,52.3,,,,,,,,,,,,,,
1958-08-01,57.3,65.2,52.1,64.5,44.7,44.8,,65.2,,,,,,,,,,,,,,
1958-09-01,59.8,67.0,55.5,66.8,51.1,42.5,,62.6,,,,,,,,,,,,,,
1958-10-01,62.3,67.9,59.6,70.0,52.4,46.4,,73.3,,,,,,,,,,,,,,
1958-11-01,62.7,68.5,58.0,68.3,55.8,51.0,,66.3,,,,,,,,,,,,,,
1958-12-01,60.5,64.7,59.0,63.9,56.4,49.0,,63.2,,,,,,,,,,,,,,
1959-01-01,64.4,69.0,60.8,70.7,61.8,45.5,,59.1,,,,,,,,,,,,,,
1959-02-01,66.9,70.5,62.5,70.3,67.3,55.5,,66.6,,,,,,,,,,,,,,
1959-03-01,67.1,70.2,62.3,71.2,66.3,58.4,,68.9,,,,,,,,,,,,,,
1959-04-01,66.9,66.9,63.6,72.1,64.8,63.4,,63.6,,,,,,,,,,,,,,
1959-05-01,68.2,69.9,64.8,73.9,63.0,63.8,,65.1,,,,,,,,,,,,,,
1959-06-01,64.4,64.2,62.2,66.3,63.7,65.6,,69.5,,,,,,,,,,,,,,
1959-07-01,61.5,61.3,59.0,64.8,59.1,62.0,,63.9,,,,,,,,,,,,,,
1959-08-01,55.1,54.4,53.6,57.4,57.4,50.9,,57.6,,,,,,,,,,,,,,
1959-09-01,48.3,43.7,48.0,50.9,57.5,42.3,,61.6,,,,,,,,,,,,,,
1959-10-01,49.7,50.0,47.3,50.4,58.5,39.1,,63.1,,,,,,,,,,,,,,
1959-11-01,50.6,51.1,48.8,51.9,54.6,43.4,,65.1,,,,,,,,,,,,,,
1959-12-01,58.2,62.8,54.8,61.7,53.7,49.1,,63.6,,,,,,,,,,,,,,
1960-01-01,61.5,65.4,60.8,71.9,46.2,48.3,,63.8,,,,,,,,,,,,,,
1960-02-01,52.3,52.5,57.2,58.6,31.7,56.6,,60.9,,,,,,,,,,,,,,
1960-03-01,47.8,52.2,48.0,52.4,28.8,50.7,,57.3,,,,,,,,,,,,,,
1960-04-01,45.3,52.0,42.0,49.8,28.9,45.5,,60.4,,,,,,,,,,,,,,
1960-05-01,42.6,45.8,42.5,45.0,32.3,42.5,,57.0,,,,,,,,,,,,,,
1960-06-01,44.4,49.2,39.7,48.5,34.8,43.9,,52.6,,,,,,,,,,,,,,
1960-07-01,43.7,45.7,42.1,48.2,35.8,41.9,,49.9,,,,,,,,,,,,,,
1960-08-01,47.6,55.6,43.6,50.3,38.0,39.1,,50.6,,,,,,,,,,,,,,
1960-09-01,45.4,50.5,40.2,50.0,37.3,40.8,,48.4,,,,,,,,,,,,,,
1960-10-01,46.0,50.1,43.7,51.2,36.2,39.7,,45.0,,,,,,,,,,,,,,
1960-11-01,44.3,48.2,43.0,45.6,37.6,41.7,,46.9,,,,,,,,,,,,,,
1960-12-01,44.3,47.5,40.7,47.5,40.4,39.3,,46.6,,,,,,,,,,,,,,
1961-01-01,43.9,47.2,39.7,47.3,39.2,40.5,,49.1,,,,,,,,,,,,,,
1961-02-01,43.6,48.7,34.2,49.2,41.1,36.6,,50.3,,,,,,,,,,,,,,
1961-03-01,49.1,55.2,42.2,55.4,42.1,38.9,,50.2,,,,,,,,,,,,,,
1961-04-01,57.6,67.7,53.2,61.7,47.5,41.3,,51.8,,,,,,,,,,,,,,
1961-05-01,58.9,64.8,56.3,66.6,47.9,44.0,,55.0,,,,,,,,,,,,,,
1961-06-01,58.1,64.0,55.1,65.3,49.3,42.0,,50.0,,,,,,,,,,,,,,
1961-07-01,58.2,64.5,54.1,64.3,49.4,45.3,,50.9,,,,,,,,,,,,,,
1961-08-01,60.7,62.9,58.3,68.4,50.6,54.5,,52.2,,,,,,,,,,,,,,
1961-09-01,63.0,69.5,61.1,66.8,50.7,56.3,,53.9,,,,,,,,,,,,,,
1961-10-01,62.2,68.3,58.2,66.3,52.4,56.7,,55.5,,,,,,,,,,,,,,
1961-11-01,59.0,65.1,59.0,58.3,51.1,54.6,,51.9,,,,,,,,,,,,,,
1961-12-01,64.2,73.4,58.6,66.1,55.8,56.1,,56.3,,,,,,,,,,,,,,
1962-01-01,60.9,59.4,60.3,66.4,57.1,59.0,,57.1,,,,,,,,,,,,,,
1962-02-01,61.1,61.8,60.5,64.7,56.2,58.6,,54.7,,,,,,,,,,,,,,
1962-03-01,60.6,60.1,57.6,66.9,57.0,57.5,,56.8,,,,,,,,,,,,,,
1962-04-01,55.1,57.3,55.6,57.4,47.4,53.5,,53.6,,,,,,,,,,,,,,
1962-05-01,52.2,53.6,52.3,55.3,45.2,50.3,,52.0,,,,,,,,,,,,,,
1962-06-01,50.8,52.5,51.6,54.8,43.3,46.4,,51.7,,,,,,,,,,,,,,
1962-07-01,51.0,53.2,51.2,54.7,45.1,43.8,,51.6,,,,,,,,,,,,,,
1962-08-01,49.5,52.9,47.0,52.5,43.7,45.2,,47.7,,,,,,,,,,,,,,
1962-09-01,50.0,53.0,49.7,52.4,45.1,42.5,,45.4,,,,,,,,,,,,,,
1962-10-01,51.2,53.6,49.9,54.0,46.7,46.2,,43.9,,,,,,,,,,,,,,
1962-11-01,53.8,57.8,48.7,56.9,48.7,51.5,,47.1,,,,,,,,,,,,,,
1962-12-01,57.2,59.7,54.6,63.3,50.1,50.1,,47.3,,,,,,,,,,,,,,
1963-01-01,55.2,60.9,52.5,56.5,50.4,47.4,,48.5,,,,,,,,,,,,,,
1963-02-01,55.1,60.4,50.2,57.7,51.0,48.3,,51.7,,,,,,,,,,,,,,
1963-03-01,54.7,57.5,52.4,56.3,54.9,46.8,,47.5,,,,,,,,,,,,,,
1963-04-01,57.6,60.6,52.7,61.0,58.2,48.6,,55.0,,,,,,,,,,,,,,
1963-05-01,59.8,66.9,53.5,60.4,56.4,54.2,,67.1,,,,,,,,,,,,,,
1963-06-01,58.2,61.9,52.6,60.6,56.3,55.0,,58.7,,,,,,,,,,,,,,
1963-07-01,55.5,60.1,52.0,60.4,43.6,54.0,,61.0,,,,,,,,,,,,,,
1963-08-01,55.1,62.0,51.1,56.8,48.5,48.1,,59.8,,,,,,,,,,,,,,
1963-09-01,56.9,59.8,54.8,63.2,49.7,47.9,,57.8,,,,,,,,,,,,,,
1963-10-01,57.7,64.0,54.5,63.3,47.4,46.4,,76.9,,,,,,,,,,,,,,
1963-11-01,57.5,63.7,53.5,64.1,48.7,43.7,,66.2,,,,,,,,,,,,,,
1963-12-01,54.0,58.6,48.4,60.7,47.6,44.2,,64.4,,,,,,,,,,,,,,
1964-01-01,57.1,61.3,51.4,63.3,55.3,42.9,,60.0,,,,,,,,,,,,,,
1964-02-01,57.9,61.8,52.7,64.0,51.9,50.4,,60.1,,,,,,,,,,,,,,
1964-03-01,60.2,61.7,55.2,64.4,60.3,54.6,,60.6,,,,,,,,,,,,,,
1964-04-01,59.2,63.6,55.2,60.6,57.7,53.1,,65.4,,,,,,,,,,,,,,
1964-05-01,58.7,59.9,56.0,61.0,61.4,50.3,,60.3,,,,,,,,,,,,,,
1964-06-01,60.1,64.7,55.7,62.1,57.6,53.5,,58.9,,,,,,,,,,,,,,
1964-07-01,62.9,69.9,56.3,63.7,61.8,55.5,,60.9,,,,,,,,,,,,,,
1964-08-01,63.3,68.0,58.0,63.9,66.2,53.5,,61.7,,,,,,,,,,,,,,
1964-09-01,63.3,63.3,56.8,64.9,71.9,59.0,,64.8,,,,,,,,,,,,,,
1964-10-01,60.7,58.9,55.0,61.8,71.2,59.1,,68.8,,,,,,,,,,,,,,
1964-11-01,61.8,60.7,57.3,62.1,70.3,61.0,,68.5,,,,,,,,,,,,,,
1964-12-01,62.4,64.4,55.2,63.5,67.8,59.5,,69.6,,,,,,,,,,,,,,
1965-01-01,61.0,62.3,56.7,58.2,68.5,61.4,,70.7,,,,,,,,,,,,,,
1965-02-01,62.1,63.2,58.3,59.8,68.1,63.2,,64.8,,,,,,,,,,,,,,
1965-03-01,64.9,68.7,61.2,65.7,65.9,57.8,,64.5,,,,,,,,,,,,,,
1965-04-01,62.0,59.8,59.2,62.6,69.4,61.9,,68.7,,,,,,,,,,,,,,
1965-05-01,61.3,60.2,56.4,62.4,68.9,60.6,,70.0,,,,,,,,,,,,,,
1965-06-01,58.7,57.4,55.4,57.5,69.3,55.8,,73.2,,,,,,,,,,,,,,
1965-07-01,58.1,56.6,56.2,59.0,65.1,53.8,,71.8,,,,,,,,,,,,,,
1965-08-01,58.1,56.0,58.0,56.6,65.4,57.2,,70.5,,,,,,,,,,,,,,
1965-09-01,61.0,63.6,56.2,63.8,61.2,55.7,,66.3,,,,,,,,,,,,,,
1965-10-01,58.6,62.0,56.9,60.5,59.1,46.5,,68.6,,,,,,,,,,,,,,
1965-11-01,59.4,61.9,54.7,60.9,65.1,48.7,,70.6,,,,,,,,,,,,,,
1965-12-01,62.8,62.9,60.2,64.4,73.5,47.4,,67.0,,,,,,,,,,,,,,
1966-01-01,65.8,66.5,62.6,68.4,74.9,49.7,,75.9,,,,,,,,,,,,,,
1966-02-01,65.5,66.1,61.2,66.1,80.1,48.7,,80.9,,,,,,,,,,,,,,
1966-03-01,65.7,64.3,61.5,63.8,86.4,52.3,,85.7,,,,,,,,,,,,,,
1966-04-01,64.2,64.3,59.9,63.1,79.3,53.0,,83.9,,,,,,,,,,,,,,
1966-05-01,57.7,52.7,57.0,55.5,74.6,53.8,,83.3,,,,,,,,,,,,,,
1966-06-01,59.0,55.9,58.8,57.6,71.6,53.3,,81.5,,,,,,,,,,,,,,
1966-07-01,60.3,56.3,58.9,59.3,73.1,57.9,,79.7,,,,,,,,,,,,,,
1966-08-01,58.5,53.3,56.4,57.7,74.3,57.0,,79.5,,,,,,,,,,,,,,
1966-09-01,58.7,55.2,56.5,57.9,72.4,54.8,,73.7,,,,,,,,,,,,,,
1966-10-01,57.2,51.6,56.9,57.0,68.7,58.2,,70.3,,,,,,,,,,,,,,
1966-11-01,53.7,46.8,55.6,54.2,62.6,55.6,,71.9,,,,,,,,,,,,,,
1966-12-01,52.4,48.8,50.7,54.1,57.9,53.7,,67.6,,,,,,,,,,,,,,
1967-01-01,49.1,46.2,48.3,54.1,48.2,48.2,,72.9,,,,,,,,,,,,,,
1967-02-01,47.6,45.1,47.6,50.4,49.9,45.3,,61.8,,,,,,,,,,,,,,
1967-03-01,45.3,45.3,46.3,48.7,38.0,45.6,,54.0,,,,,,,,,,,,,,
1967-04-01,42.8,46.4,41.8,44.3,36.9,39.4,,56.3,,,,,,,,,,,,,,
1967-05-01,44.5,47.6,45.5,48.0,34.4,39.7,,56.1,,,,,,,,,,,,,,
1967-06-01,46.8,51.8,45.8,50.7,36.5,39.6,,58.4,,,,,,,,,,,,,,
1967-07-01,49.5,53.7,50.2,53.4,40.9,38.1,,63.9,,,,,,,,,,,,,,
1967-08-01,52.2,55.4,52.9,56.4,44.8,41.7,,67.5,,,,,,,,,,,,,,
1967-09-01,54.9,62.0,51.6,57.4,46.5,46.8,,75.2,,,,,,,,,,,,,,
1967-10-01,54.1,55.8,52.4,57.7,51.1,48.0,,78.7,,,,,,,,,,,,,,
